video_id,label,start_frame,end_frame,toa,is_dada
10_10959,0,1,99,-1,0
10_10959,1,100,250,200,0
15_10960,0,1,49,-1,0
15_10960,1,50,200,130,0
11_10962,0,1,103,-1,0
11_10962,1,104,159,150,0
43_10963,0,1,49,-1,0
43_10963,1,50,200,128,0
11_10964,0,1,99,-1,0
11_10964,1,100,300,240,0
11_10965,0,1,39,-1,0
11_10965,1,40,200,185,0
14_10966,0,1,99,-1,0
14_10966,1,100,280,180,0
14_10967,0,1,99,-1,0
14_10967,1,100,350,223,0
8_10968,0,1,49,-1,0
8_10968,1,50,250,180,0
5_10969,1,1,150,50,0
11_10970,0,1,49,-1,0
11_10970,1,50,250,180,0
11_10971,0,1,99,-1,0
11_10971,1,100,250,214,0
11_10972,0,1,99,-1,0
11_10972,1,100,250,160,0
11_10974,0,1,49,-1,0
11_10974,1,50,200,88,0
10_10975,0,1,59,-1,0
10_10975,1,60,220,160,0
11_10976,0,1,49,-1,0
11_10976,1,50,250,188,0
16_10977,0,1,129,-1,0
16_10977,1,130,350,300,0
43_10978,0,1,99,-1,0
43_10978,1,100,350,242,0
11_10979,0,1,99,-1,0
11_10979,1,100,250,165,0
11_10981,0,1,49,-1,0
11_10981,1,50,200,150,0
11_10983,0,1,49,-1,0
11_10983,1,50,200,156,0
11_10985,0,1,49,-1,0
11_10985,1,50,200,170,0
10_10986,0,1,49,-1,0
10_10986,1,50,200,130,0
11_10988,0,1,49,-1,0
11_10988,1,50,200,160,0
8_10990,0,1,99,-1,0
8_10990,1,100,320,287,0
14_10991,0,1,49,-1,0
14_10991,1,50,200,130,0
11_10994,0,1,49,-1,0
11_10994,1,50,250,200,0
10_10996,0,1,63,-1,0
10_10996,1,64,150,110,0
11_10998,0,1,49,-1,0
11_10998,1,50,200,108,0
11_11000,0,1,49,-1,0
11_11000,1,50,200,155,0
5_11003,0,1,49,-1,0
5_11003,1,50,200,116,0
11_11004,0,1,49,-1,0
11_11004,1,50,250,176,0
1_11005,0,1,49,-1,0
1_11005,1,50,200,126,0
11_11006,0,1,49,-1,0
11_11006,1,50,200,135,0
11_11008,0,1,99,-1,0
11_11008,1,100,250,205,0
11_11009,0,1,99,-1,0
11_11009,1,100,223,200,0
11_11011,0,1,99,-1,0
11_11011,1,100,300,235,0
11_11012,0,1,49,-1,0
11_11012,1,50,200,130,0
10_11013,0,1,49,-1,0
10_11013,1,50,200,150,0
11_11017,0,1,47,-1,0
11_11017,1,48,150,90,0
14_11020,0,1,49,-1,0
14_11020,1,50,230,135,0
11_11021,0,1,139,-1,0
11_11021,1,140,181,179,0
11_11023,0,1,49,-1,0
11_11023,1,50,200,160,0
11_11024,0,1,29,-1,0
11_11024,1,30,95,90,0
8_11027,0,1,99,-1,0
8_11027,1,100,300,227,0
11_11029,0,1,49,-1,0
11_11029,1,50,200,120,0
6_11030,0,1,49,-1,0
6_11030,1,50,200,178,0
11_11031,0,1,49,-1,0
11_11031,1,50,200,165,0
11_11033,0,1,49,-1,0
11_11033,1,50,200,108,0
11_11034,0,1,49,-1,0
11_11034,1,50,200,120,0
5_11035,0,1,49,-1,0
5_11035,1,50,200,112,0
11_11036,0,1,68,-1,0
11_11036,1,69,170,125,0
11_11037,0,1,49,-1,0
11_11037,1,50,200,100,0
10_11039,0,1,49,-1,0
10_11039,1,50,200,89,0
11_11041,0,1,49,-1,0
11_11041,1,50,200,116,0
11_11042,0,1,49,-1,0
11_11042,1,50,200,140,0
5_11043,0,1,49,-1,0
5_11043,1,50,200,70,0
11_11044,0,1,49,-1,0
11_11044,1,50,200,108,0
13_11046,0,1,99,-1,0
13_11046,1,100,260,250,0
5_11047,0,1,49,-1,0
5_11047,1,50,200,80,0
11_11048,0,1,49,-1,0
11_11048,1,50,200,115,0
11_11049,0,1,49,-1,0
11_11049,1,50,200,135,0
14_11050,0,1,99,-1,0
14_11050,1,100,300,170,0
14_11051,0,1,49,-1,0
14_11051,1,50,200,90,0
11_11052,0,1,42,-1,0
11_11052,1,43,120,95,0
12_11053,0,1,49,-1,0
12_11053,1,50,200,80,0
11_11054,0,1,54,-1,0
11_11054,1,55,150,109,0
10_11056,0,1,49,-1,0
10_11056,1,50,200,170,0
11_11059,1,10,226,220,0
11_11060,0,1,49,-1,0
11_11060,1,50,250,166,0
11_11062,0,1,49,-1,0
11_11062,1,50,200,150,0
11_11064,0,1,99,-1,0
11_11064,1,100,400,310,0
11_11065,0,1,99,-1,0
11_11065,1,100,300,240,0
11_11069,0,1,49,-1,0
11_11069,1,50,200,160,0
11_11070,0,1,99,-1,0
11_11070,1,100,166,150,0
11_11071,0,1,147,-1,0
11_11071,1,148,192,190,0
14_11075,0,1,79,-1,0
14_11075,1,80,230,200,0
11_11076,0,1,49,-1,0
11_11076,1,50,200,160,0
11_11077,0,1,47,-1,0
11_11077,1,48,150,100,0
9_11078,0,1,99,-1,0
9_11078,1,100,250,170,0
5_11079,0,1,39,-1,0
5_11079,1,40,200,130,0
10_11080,0,1,49,-1,0
10_11080,1,50,200,130,0
10_11081,0,1,49,-1,0
10_11081,1,50,200,126,0
10_11082,0,1,63,-1,0
10_11082,1,64,150,110,0
2_11083,0,1,49,-1,0
2_11083,1,50,200,175,0
11_11085,0,1,47,-1,0
11_11085,1,48,150,100,0
7_11086,0,1,49,-1,0
7_11086,1,50,200,155,0
5_11087,0,1,49,-1,0
5_11087,1,50,200,116,0
11_11088,0,1,14,-1,0
11_11088,1,15,80,40,0
12_11089,0,1,49,-1,0
12_11089,1,50,230,90,0
11_11090,0,1,79,-1,0
11_11090,1,80,150,120,0
11_11091,0,1,99,-1,0
11_11091,1,100,300,195,0
14_11093,0,1,99,-1,0
14_11093,1,100,350,255,0
10_11094,0,1,99,-1,0
10_11094,1,100,350,310,0
11_11095,0,1,199,-1,0
11_11095,1,200,400,320,0
8_11096,0,1,199,-1,0
8_11096,1,200,285,268,0
43_11098,0,1,239,-1,0
43_11098,1,240,420,305,0
6_11099,0,1,99,-1,0
6_11099,1,100,250,200,0
11_11100,0,1,49,-1,0
11_11100,1,50,200,105,0
12_11101,0,1,49,-1,0
12_11101,1,50,200,115,0
11_11102,0,1,99,-1,0
11_11102,1,100,330,250,0
11_11103,0,1,49,-1,0
11_11103,1,50,200,168,0
14_11104,0,1,99,-1,0
14_11104,1,100,300,230,0
18_11107,0,1,79,-1,0
18_11107,1,80,210,160,0
43_11109,0,1,49,-1,0
43_11109,1,50,200,150,0
11_11110,0,1,49,-1,0
11_11110,1,50,200,137,0
11_11111,0,1,49,-1,0
11_11111,1,50,215,200,0
11_11112,0,1,109,-1,0
11_11112,1,110,166,150,0
11_11113,0,1,49,-1,0
11_11113,1,50,200,116,0
11_11114,0,1,49,-1,0
11_11114,1,50,200,162,0
11_11117,0,1,49,-1,0
11_11117,1,50,200,160,0
11_11119,0,1,64,-1,0
11_11119,1,65,150,122,0
11_11120,0,1,49,-1,0
11_11120,1,50,200,128,0
10_11123,0,1,49,-1,0
10_11123,1,50,200,150,0
11_11125,0,1,99,-1,0
11_11125,1,100,300,190,0
8_11126,0,1,99,-1,0
8_11126,1,100,300,150,0
11_11133,0,1,69,-1,0
11_11133,1,70,190,140,0
8_11134,1,1,150,75,0
10_11135,0,1,49,-1,0
10_11135,1,50,200,165,0
11_11136,0,1,49,-1,0
11_11136,1,50,200,167,0
10_11137,0,1,49,-1,0
10_11137,1,50,220,100,0
11_11138,0,1,99,-1,0
11_11138,1,100,300,240,0
11_11139,0,1,99,-1,0
11_11139,1,100,250,230,0
10_11142,0,1,99,-1,0
10_11142,1,100,250,200,0
14_11144,0,1,109,-1,0
14_11144,1,110,260,180,0
8_11150,0,1,99,-1,0
8_11150,1,100,280,245,0
11_11151,0,1,99,-1,0
11_11151,1,100,400,188,0
11_11152,0,1,99,-1,0
11_11152,1,100,300,206,0
10_11156,0,1,49,-1,0
10_11156,1,50,200,144,0
14_11157,0,1,99,-1,0
14_11157,1,100,300,220,0
14_11158,0,1,139,-1,0
14_11158,1,140,290,190,0
11_11159,0,1,99,-1,0
11_11159,1,100,250,120,0
11_11160,0,1,99,-1,0
11_11160,1,100,250,205,0
11_11161,0,1,99,-1,0
11_11161,1,100,250,174,0
11_11162,0,1,29,-1,0
11_11162,1,30,180,100,0
11_11163,0,1,89,-1,0
11_11163,1,90,243,240,0
36_11164,0,1,99,-1,0
36_11164,1,100,250,146,0
11_11165,0,1,49,-1,0
11_11165,1,50,200,130,0
18_11167,0,1,49,-1,0
18_11167,1,50,200,150,0
11_11168,0,1,103,-1,0
11_11168,1,104,154,150,0
11_11169,0,1,49,-1,0
11_11169,1,50,220,182,0
11_11170,0,1,99,-1,0
11_11170,1,100,199,159,0
14_11172,0,1,99,-1,0
14_11172,1,100,260,167,0
13_11173,0,1,99,-1,0
13_11173,1,100,273,173,0
10_11174,0,1,49,-1,0
10_11174,1,50,147,97,0
11_11175,0,1,49,-1,0
11_11175,1,50,158,118,0
11_11176,0,1,144,-1,0
11_11176,1,145,250,202,0
11_11179,0,1,107,-1,0
11_11179,1,108,208,148,0
43_11180,0,1,99,-1,0
43_11180,1,100,191,121,0
11_11182,0,1,99,-1,0
11_11182,1,100,180,150,0
10_11183,0,1,99,-1,0
10_11183,1,100,242,142,0
14_11184,0,1,99,-1,0
14_11184,1,100,224,160,0
14_11186,0,1,159,-1,0
14_11186,1,160,252,210,0
15_11187,0,1,199,-1,0
15_11187,1,200,400,250,0
11_11188,0,1,89,-1,0
11_11188,1,90,182,122,0
1_11193,0,1,99,-1,0
1_11193,1,100,180,140,0
11_11195,0,1,99,-1,0
11_11195,1,100,185,155,0
13_11196,0,1,179,-1,0
13_11196,1,180,277,233,0
13_11197,0,1,139,-1,0
13_11197,1,140,220,180,0
10_11198,0,1,89,-1,0
10_11198,1,90,150,115,0
14_11200,0,1,119,-1,0
14_11200,1,120,240,175,0
11_11201,0,1,49,-1,0
11_11201,1,50,163,103,0
11_11202,0,1,119,-1,0
11_11202,1,120,250,162,0
8_11203,0,1,39,-1,0
8_11203,1,40,133,63,0
10_11204,0,1,79,-1,0
10_11204,1,80,154,132,0
11_11205,0,1,204,-1,0
11_11205,1,205,264,244,0
11_11206,0,1,99,-1,0
11_11206,1,100,191,151,0
12_11207,0,1,169,-1,0
12_11207,1,170,266,236,0
10_11209,0,1,119,-1,0
10_11209,1,120,216,186,0
5_11210,0,1,99,-1,0
5_11210,1,100,171,141,0
1_11211,0,1,87,-1,0
1_11211,1,88,148,118,0
10_11213,1,10,146,46,0
11_11214,0,1,89,-1,0
11_11214,1,90,165,135,0
1_11215,0,1,99,-1,0
1_11215,1,100,195,135,0
10_11216,0,1,19,-1,0
10_11216,1,20,103,83,0
10_11217,0,1,39,-1,0
10_11217,1,40,179,99,0
10_11218,0,1,19,-1,0
10_11218,1,20,100,70,0
6_11219,0,1,69,-1,0
6_11219,1,70,161,111,0
10_11220,0,1,89,-1,0
10_11220,1,90,162,142,0
5_11221,0,1,79,-1,0
5_11221,1,80,170,120,0
5_11222,0,1,29,-1,0
5_11222,1,30,150,100,0
10_11224,0,1,99,-1,0
10_11224,1,100,164,140,0
11_11227,0,1,69,-1,0
11_11227,1,70,163,133,0
10_11230,0,1,69,-1,0
10_11230,1,70,155,125,0
11_11231,0,1,99,-1,0
11_11231,1,100,190,150,0
11_11232,0,1,279,-1,0
11_11232,1,280,384,334,0
11_11233,0,1,119,-1,0
11_11233,1,120,240,180,0
10_11234,0,1,169,-1,0
10_11234,1,170,236,206,0
8_11237,0,1,199,-1,0
8_11237,1,200,350,275,0
41_11239,0,1,49,-1,0
41_11239,1,50,130,90,0
11_11241,0,1,59,-1,0
11_11241,1,60,240,112,0
11_11242,0,1,99,-1,0
11_11242,1,100,230,168,0
10_11245,0,1,126,-1,0
10_11245,1,127,145,142,0
11_11246,0,1,39,-1,0
11_11246,1,40,222,92,0
14_11249,0,1,99,-1,0
14_11249,1,100,331,160,0
10_11250,0,1,79,-1,0
10_11250,1,80,196,136,0
10_11251,0,1,109,-1,0
10_11251,1,110,187,150,0
8_11252,0,1,99,-1,0
8_11252,1,100,234,194,0
10_11254,0,1,149,-1,0
10_11254,1,150,260,210,0
11_11255,0,1,159,-1,0
11_11255,1,160,215,175,0
10_11256,0,1,179,-1,0
10_11256,1,180,253,223,0
11_11257,0,1,99,-1,0
11_11257,1,100,210,150,0
10_11258,0,1,149,-1,0
10_11258,1,150,260,200,0
10_11259,0,1,119,-1,0
10_11259,1,120,205,175,0
11_11260,0,1,59,-1,0
11_11260,1,60,220,120,0
11_11261,0,1,69,-1,0
11_11261,1,70,176,146,0
10_11262,0,1,149,-1,0
10_11262,1,150,273,213,0
43_11263,0,1,89,-1,0
43_11263,1,90,199,149,0
15_11264,0,1,179,-1,0
15_11264,1,180,274,224,0
49_11267,0,1,49,-1,0
49_11267,1,50,140,100,0
11_11271,0,1,110,-1,0
11_11271,1,111,196,126,0
11_11274,0,1,49,-1,0
11_11274,1,50,190,100,0
11_11275,0,1,189,-1,0
11_11275,1,190,255,215,0
10_11277,0,1,119,-1,0
10_11277,1,120,208,168,0
10_11278,0,1,119,-1,0
10_11278,1,120,210,164,0
15_11280,0,1,139,-1,0
15_11280,1,140,273,203,0
11_11283,0,1,59,-1,0
11_11283,1,60,160,118,0
11_11284,0,1,99,-1,0
11_11284,1,100,191,151,0
11_11285,0,1,119,-1,0
11_11285,1,120,216,176,0
11_11287,0,1,99,-1,0
11_11287,1,100,208,168,0
11_11288,0,1,199,-1,0
11_11288,1,200,305,270,0
11_11290,0,1,29,-1,0
11_11290,1,30,130,90,0
11_11293,0,1,189,-1,0
11_11293,1,190,273,243,0
12_11295,0,1,49,-1,0
12_11295,1,50,151,101,0
16_11298,0,1,119,-1,0
16_11298,1,120,286,226,0
11_11299,0,1,99,-1,0
11_11299,1,100,184,154,0
12_11300,0,1,99,-1,0
12_11300,1,100,175,135,0
11_11301,0,1,59,-1,0
11_11301,1,60,162,112,0
11_11305,0,1,29,-1,0
11_11305,1,30,116,76,0
16_11306,0,1,129,-1,0
16_11306,1,130,248,188,0
33_11308,0,1,149,-1,0
33_11308,1,150,255,235,0
1_11309,0,1,103,-1,0
1_11309,1,104,127,119,0
12_11310,0,1,109,-1,0
12_11310,1,110,217,177,0
8_11311,0,1,99,-1,0
8_11311,1,100,205,165,0
10_11313,0,1,109,-1,0
10_11313,1,110,178,144,0
11_11314,0,1,99,-1,0
11_11314,1,100,195,145,0
11_11317,0,1,199,-1,0
11_11317,1,200,304,266,0
12_11320,0,1,99,-1,0
12_11320,1,100,300,155,0
11_11322,0,1,149,-1,0
11_11322,1,150,250,203,0
10_11323,0,1,49,-1,0
10_11323,1,50,136,106,0
14_11324,0,1,99,-1,0
14_11324,1,100,202,142,0
11_11325,0,1,149,-1,0
11_11325,1,150,235,205,0
10_11326,0,1,99,-1,0
10_11326,1,100,178,172,0
11_11327,0,1,99,-1,0
11_11327,1,100,166,136,0
11_11328,0,1,49,-1,0
11_11328,1,50,140,101,0
11_11329,0,1,79,-1,0
11_11329,1,80,160,120,0
10_11330,0,1,99,-1,0
10_11330,1,100,219,169,0
11_11331,0,1,59,-1,0
11_11331,1,60,220,168,0
10_11332,0,1,80,-1,0
10_11332,1,81,177,117,0
11_11333,0,1,67,-1,0
11_11333,1,68,220,156,0
27_11335,1,1,220,126,0
43_11336,0,1,82,-1,0
43_11336,1,83,208,138,0
11_11337,0,1,127,-1,0
11_11337,1,128,270,186,0
5_11338,0,1,63,-1,0
5_11338,1,64,250,114,0
11_11339,0,1,92,-1,0
11_11339,1,93,230,145,0
10_11340,0,1,111,-1,0
10_11340,1,112,169,167,0
44_11341,0,1,149,-1,0
44_11341,1,150,280,200,0
14_11343,0,1,67,-1,0
14_11343,1,68,175,100,0
11_11344,0,1,64,-1,0
11_11344,1,65,178,110,0
12_11345,0,1,57,-1,0
12_11345,1,58,168,100,0
11_11346,0,1,69,-1,0
11_11346,1,70,163,114,0
11_11347,0,1,62,-1,0
11_11347,1,63,180,115,0
14_11348,1,1,250,170,0
13_11350,1,1,300,200,0
11_11351,0,1,40,-1,0
11_11351,1,41,180,95,0
6_11352,0,1,109,-1,0
6_11352,1,110,183,153,0
15_11354,0,1,59,-1,0
15_11354,1,60,181,109,0
5_11355,0,1,81,-1,0
5_11355,1,82,200,136,0
15_11357,0,1,61,-1,0
15_11357,1,62,178,100,0
5_11359,0,1,49,-1,0
5_11359,1,50,122,82,0
11_11360,0,1,123,-1,0
11_11360,1,124,220,180,0
11_11361,0,1,117,-1,0
11_11361,1,118,222,164,0
11_11362,0,1,30,-1,0
11_11362,1,31,240,85,0
10_11363,1,1,160,140,0
11_11364,0,1,34,-1,0
11_11364,1,35,160,71,0
10_11365,0,1,149,-1,0
10_11365,1,150,312,277,0
10_11367,0,1,96,-1,0
10_11367,1,97,187,143,0
48_11370,1,1,190,60,0
11_11372,0,1,128,-1,0
11_11372,1,129,240,197,0
11_11373,0,1,84,-1,0
11_11373,1,85,190,139,0
10_11376,0,1,80,-1,0
10_11376,1,81,180,129,0
11_11377,0,1,72,-1,0
11_11377,1,73,220,135,0
10_11378,0,1,44,-1,0
10_11378,1,45,170,91,0
11_11379,0,1,27,-1,0
11_11379,1,28,156,62,0
8_11380,0,1,33,-1,0
8_11380,1,34,177,86,0
11_11381,0,1,61,-1,0
11_11381,1,62,155,110,0
11_11383,0,1,29,-1,0
11_11383,1,30,150,88,0
11_11385,0,1,29,-1,0
11_11385,1,30,150,94,0
11_11386,0,1,59,-1,0
11_11386,1,60,290,209,0
11_11390,0,1,49,-1,0
11_11390,1,50,220,162,0
10_11391,0,1,49,-1,0
10_11391,1,50,200,122,0
11_11393,0,1,45,-1,0
11_11393,1,46,200,130,0
12_11395,1,1,200,120,0
7_11398,0,1,49,-1,0
7_11398,1,50,200,110,0
11_11399,0,1,199,-1,0
11_11399,1,200,370,347,0
6_11403,0,1,49,-1,0
6_11403,1,50,200,160,0
9_11405,0,1,79,-1,0
9_11405,1,80,230,180,0
11_11406,0,1,49,-1,0
11_11406,1,50,200,100,0
11_11407,0,1,47,-1,0
11_11407,1,48,170,103,0
12_11408,0,1,49,-1,0
12_11408,1,50,200,150,0
11_11409,0,1,81,-1,0
11_11409,1,82,250,130,0
5_11410,0,1,64,-1,0
5_11410,1,65,180,130,0
10_11412,0,1,49,-1,0
10_11412,1,50,200,118,0
10_11413,0,1,90,-1,0
10_11413,1,91,200,153,0
11_11417,0,1,59,-1,0
11_11417,1,60,210,120,0
1_11418,0,1,59,-1,0
1_11418,1,60,180,120,0
8_11419,1,1,200,170,0
11_11420,0,1,123,-1,0
11_11420,1,124,200,180,0
12_11421,0,1,80,-1,0
12_11421,1,81,150,123,0
10_11425,0,1,49,-1,0
10_11425,1,50,150,105,0
11_11426,0,1,87,-1,0
11_11426,1,88,160,146,0
11_11429,1,1,150,46,0
11_11432,0,1,31,-1,0
11_11432,1,32,183,152,0
10_11433,0,1,46,-1,0
10_11433,1,47,209,91,0
11_11434,0,1,68,-1,0
11_11434,1,69,223,168,0
11_11435,1,9,168,92,0
11_11436,0,1,41,-1,0
11_11436,1,42,201,110,0
43_11437,0,1,28,-1,0
43_11437,1,29,182,121,0
11_11438,0,1,88,-1,0
11_11438,1,89,247,128,0
11_11439,0,1,18,-1,0
11_11439,1,19,175,110,0
12_11442,0,1,51,-1,0
12_11442,1,52,215,125,0
11_11444,0,1,44,-1,0
11_11444,1,45,134,94,0
11_11446,0,1,58,-1,0
11_11446,1,59,211,122,0
11_11448,0,1,80,-1,0
11_11448,1,81,237,132,0
11_11449,0,1,66,-1,0
11_11449,1,67,160,135,0
11_11450,0,1,49,-1,0
11_11450,1,50,221,103,0
11_11451,0,1,46,-1,0
11_11451,1,47,202,164,0
12_11452,0,1,19,-1,0
12_11452,1,20,185,150,0
1_11453,0,1,84,-1,0
1_11453,1,85,133,114,0
6_11454,0,1,115,-1,0
6_11454,1,116,280,149,0
11_11455,1,9,163,96,0
11_11456,0,1,146,-1,0
11_11456,1,147,336,269,0
12_11458,0,1,68,-1,0
12_11458,1,69,226,144,0
12_11459,0,1,41,-1,0
12_11459,1,42,228,124,0
11_11460,0,1,78,-1,0
11_11460,1,79,296,114,0
8_11461,0,1,39,-1,0
8_11461,1,40,184,124,0
43_11462,0,1,111,-1,0
43_11462,1,112,325,196,0
11_11463,0,1,82,-1,0
11_11463,1,83,252,137,0
11_11464,0,1,116,-1,0
11_11464,1,117,312,158,0
11_11465,0,1,66,-1,0
11_11465,1,67,160,122,0
5_11466,0,1,54,-1,0
5_11466,1,55,110,85,0
10_11468,0,1,127,-1,0
10_11468,1,128,352,205,0
43_11471,0,1,113,-1,0
43_11471,1,114,349,168,0
24_11472,0,1,39,-1,0
24_11472,1,40,320,90,0
11_11473,0,1,135,-1,0
11_11473,1,136,228,168,0
41_11476,0,1,82,-1,0
41_11476,1,83,230,130,0
8_11477,0,1,90,-1,0
8_11477,1,91,273,152,0
10_11478,0,1,102,-1,0
10_11478,1,103,265,169,0
10_11479,0,1,123,-1,0
10_11479,1,124,240,160,0
11_11480,0,1,64,-1,0
11_11480,1,65,163,133,0
11_11481,0,1,61,-1,0
11_11481,1,62,238,208,0
14_11483,0,1,84,-1,0
14_11483,1,85,276,187,0
11_11484,0,1,121,-1,0
11_11484,1,122,210,161,0
15_11487,0,1,136,-1,0
15_11487,1,137,210,156,0
13_11488,0,1,70,-1,0
13_11488,1,71,180,142,0
10_11489,0,1,91,-1,0
10_11489,1,92,259,173,0
11_11492,0,1,81,-1,0
11_11492,1,82,247,134,0
11_11493,0,1,29,-1,0
11_11493,1,30,140,88,0
11_11496,0,1,59,-1,0
11_11496,1,60,170,100,0
11_11498,0,1,20,-1,0
11_11498,1,21,190,119,0
11_11499,0,1,82,-1,0
11_11499,1,83,200,154,0
11_11500,0,1,108,-1,0
11_11500,1,109,180,155,0
11_11501,0,1,47,-1,0
11_11501,1,48,120,76,0
10_11503,0,1,47,-1,0
10_11503,1,48,91,90,0
6_11505,0,1,99,-1,0
6_11505,1,100,180,160,0
14_11507,0,1,59,-1,0
14_11507,1,60,190,109,0
5_11508,0,1,99,-1,0
5_11508,1,100,201,149,0
10_11510,0,1,95,-1,0
10_11510,1,96,269,157,0
10_11511,0,1,146,-1,0
10_11511,1,147,220,189,0
11_11512,0,1,152,-1,0
11_11512,1,153,220,193,0
11_11514,0,1,77,-1,0
11_11514,1,78,212,132,0
11_11516,0,1,96,-1,0
11_11516,1,97,206,161,0
6_11517,0,1,83,-1,0
6_11517,1,84,184,154,0
11_11518,0,1,64,-1,0
11_11518,1,65,259,103,0
12_11519,0,1,66,-1,0
12_11519,1,67,137,87,0
8_11521,0,1,78,-1,0
8_11521,1,79,213,163,0
11_11522,0,1,67,-1,0
11_11522,1,68,210,142,0
10_11523,0,1,75,-1,0
10_11523,1,76,179,139,0
14_11524,0,1,199,-1,0
14_11524,1,200,340,248,0
11_11525,0,1,146,-1,0
11_11525,1,147,280,212,0
11_11527,0,1,129,-1,0
11_11527,1,130,290,204,0
11_11528,0,1,82,-1,0
11_11528,1,83,240,165,0
11_11530,0,1,75,-1,0
11_11530,1,76,265,170,0
11_11531,0,1,158,-1,0
11_11531,1,159,310,170,0
10_11533,0,1,144,-1,0
10_11533,1,145,246,162,0
12_11534,0,1,79,-1,0
12_11534,1,80,140,94,0
10_11536,0,1,49,-1,0
10_11536,1,50,210,180,0
10_11537,0,1,68,-1,0
10_11537,1,69,169,119,0
11_11538,0,1,87,-1,0
11_11538,1,88,210,150,0
12_11542,0,1,79,-1,0
12_11542,1,80,240,179,0
11_11543,0,1,49,-1,0
11_11543,1,50,190,113,0
6_11544,1,1,153,105,0
10_11545,0,1,87,-1,0
10_11545,1,88,180,150,0
5_11546,0,1,49,-1,0
5_11546,1,50,150,94,0
5_11549,0,1,99,-1,0
5_11549,1,100,160,150,0
10_11550,0,1,63,-1,0
10_11550,1,64,160,120,0
11_11551,0,1,35,-1,0
11_11551,1,36,120,91,0
61_11555,0,1,99,-1,0
61_11555,1,100,360,200,0
61_11557,0,1,34,-1,0
61_11557,1,35,300,250,0
11_11559,0,1,87,-1,0
11_11559,1,88,200,150,0
11_11560,0,1,54,-1,0
11_11560,1,55,180,145,0
9_11561,0,1,38,-1,0
9_11561,1,39,180,100,0
10_11562,0,1,54,-1,0
10_11562,1,55,160,130,0
11_11563,0,1,109,-1,0
11_11563,1,110,270,169,0
11_11565,0,1,39,-1,0
11_11565,1,40,130,91,0
10_11566,0,1,99,-1,0
10_11566,1,100,170,144,0
11_11567,0,1,49,-1,0
11_11567,1,50,200,150,0
11_11569,0,1,99,-1,0
11_11569,1,100,220,187,0
11_11570,0,1,19,-1,0
11_11570,1,20,120,95,0
11_11571,0,1,99,-1,0
11_11571,1,100,145,144,0
1_11572,0,1,29,-1,0
1_11572,1,30,200,100,0
11_11573,0,1,149,-1,0
11_11573,1,150,260,250,0
7_11575,0,1,29,-1,0
7_11575,1,30,196,151,0
11_11576,0,1,96,-1,0
11_11576,1,97,218,177,0
11_11577,0,1,39,-1,0
11_11577,1,40,200,159,0
11_11579,0,1,79,-1,0
11_11579,1,80,216,197,0
11_11583,0,1,85,-1,0
11_11583,1,86,236,144,0
11_11584,0,1,24,-1,0
11_11584,1,25,151,77,0
11_11585,0,1,33,-1,0
11_11585,1,34,206,98,0
12_11586,0,1,32,-1,0
12_11586,1,33,183,73,0
12_11587,0,1,18,-1,0
12_11587,1,19,169,130,0
11_11588,0,1,98,-1,0
11_11588,1,99,173,163,0
11_11592,0,1,61,-1,0
11_11592,1,62,150,114,0
11_11593,0,1,29,-1,0
11_11593,1,30,204,83,0
11_11594,0,1,89,-1,0
11_11594,1,90,243,150,0
11_11595,0,1,81,-1,0
11_11595,1,82,161,132,0
11_11597,0,1,81,-1,0
11_11597,1,82,151,124,0
15_11598,1,1,156,128,0
11_11599,0,1,151,-1,0
11_11599,1,152,217,187,0
11_11600,0,1,45,-1,0
11_11600,1,46,196,176,0
12_11601,0,1,41,-1,0
12_11601,1,42,192,165,0
11_11602,0,1,34,-1,0
11_11602,1,35,185,179,0
11_11603,0,1,37,-1,0
11_11603,1,38,188,114,0
11_11604,0,1,84,-1,0
11_11604,1,85,154,130,0
5_11606,1,1,152,102,0
11_11607,0,1,87,-1,0
11_11607,1,88,151,136,0
10_11610,0,1,85,-1,0
10_11610,1,86,236,145,0
17_11616,0,1,179,-1,0
17_11616,1,180,275,211,0
11_11618,0,1,89,-1,0
11_11618,1,90,198,136,0
13_11619,0,1,89,-1,0
13_11619,1,90,381,158,0
10_11620,0,1,55,-1,0
10_11620,1,56,206,144,0
11_11621,0,1,22,-1,0
11_11621,1,23,173,118,0
11_11622,0,1,49,-1,0
11_11622,1,50,200,120,0
14_11624,1,1,181,125,0
1_11625,1,1,263,179,0
12_11626,0,1,93,-1,0
12_11626,1,94,244,113,0
5_11627,0,1,61,-1,0
5_11627,1,62,212,142,0
5_11631,0,1,25,-1,0
5_11631,1,26,184,160,0
11_11634,0,1,69,-1,0
11_11634,1,70,194,163,0
10_11635,0,1,110,-1,0
10_11635,1,111,245,168,0
11_11637,0,1,93,-1,0
11_11637,1,94,178,140,0
11_11638,0,1,86,-1,0
11_11638,1,87,142,135,0
11_11639,0,1,152,-1,0
11_11639,1,153,246,209,0
5_11641,0,1,124,-1,0
5_11641,1,125,206,171,0
11_11642,0,1,58,-1,0
11_11642,1,59,178,159,0
11_11643,0,1,229,-1,0
11_11643,1,230,319,312,0
11_11644,0,1,47,-1,0
11_11644,1,48,236,106,0
16_11647,0,1,205,-1,0
16_11647,1,206,440,268,0
48_11648,1,1,241,140,0
15_11649,0,1,199,-1,0
15_11649,1,200,268,240,0
11_11653,0,1,171,-1,0
11_11653,1,172,342,226,0
